,Map,Image No,Rpt No,Weekday,Date,Time,Veh Count,Involvement,Agency,Troop,County,City,Type,Severity,At Street,On Street,Light Cond,Injured,Killed,Injury
3924,Mapped,'2150015037','2015087113 ',Sat,5/16/15,19:19:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,MO 740,US 63,Daylight,1,0,Evident Injury (Not Disabling)
3925,Mapped,'2150017136','2015087935 ',Mon,5/18/15,7:53:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WEST BLVD,MO 740,Daylight,1,0,Evident Injury (Not Disabling)
3926,Mapped,'2150015512','2015087972 ',Mon,5/18/15,8:41:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CEDAR LAKE DR,CST EXECUTIVE DR,Daylight,1,0,Probably Injury (Not Apparent)
3927,Mapped,'2150014690','2015088106 ',Mon,5/18/15,13:44:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST I-70 DR EJ,LP 70,Daylight,2,0,Probably Injury (Not Apparent)
3928,Mapped,'2150014690','2015088106 ',Mon,5/18/15,13:44:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST I-70 DR EJ,LP 70,Daylight,2,0,Disabling Injury
3929,Mapped,'2150015735','2015088122 ',Mon,5/18/15,14:06:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST UPLAND CREEK RD,CST I-70 DR SE,Daylight,1,0,Evident Injury (Not Disabling)
3930,Mapped,'2150016063','2015088837 ',Tue,5/19/15,14:09:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST GARTH AVE,CST BROADWAY,Daylight,1,0,Probably Injury (Not Apparent)
3931,Mapped,'0150039244','20152354 ',Tue,5/19/15,16:25:00,2,Driver Present,Boone CO SD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST LAKEWOOD DR,CST ST CHARLES RD,Daylight,1,0,Evident Injury (Not Disabling)
3932,Mapped,'2150013367','2015089287 ',Wed,5/20/15,8:35:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Parked Motor Vehicle,Personl Injury,CST ALDEAH AVE,CST ASH ST,Daylight,1,0,Probably Injury (Not Apparent)
3933,Mapped,'2150013906','2015089840 ',Thu,5/21/15,7:00:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BEVERLY DR,CST BERNADETTE DR,Daylight,1,0,Evident Injury (Not Disabling)
3934,Mapped,'2150016546','2015089998 ',Thu,5/21/15,11:06:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST HICKMAN AVE,MO 163,Daylight,1,0,Probably Injury (Not Apparent)
3935,Mapped,'2150016547','2015090455 ',Fri,5/22/15,0:02:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7720,US 63C,Dark-Lighted,1,0,Probably Injury (Not Apparent)
3936,Mapped,'2150015202','2015090887 ',Fri,5/22/15,15:59:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 740,CST WORLEY ST,Daylight,1,0,Probably Injury (Not Apparent)
3937,Mapped,'2150015630','2015091449 ',Sat,5/23/15,11:02:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST MEXICO GRAVEL RD,CST BALLENGER LN,Daylight,2,0,Probably Injury (Not Apparent)
3938,Mapped,'2150015630','2015091449 ',Sat,5/23/15,11:02:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST MEXICO GRAVEL RD,CST BALLENGER LN,Daylight,2,0,Evident Injury (Not Disabling)
3939,Mapped,'2150016224','2015091450 ',Sat,5/23/15,11:07:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CHAPEL HILL RD,CST SCOTT BLVD,Daylight,2,0,Evident Injury (Not Disabling)
3940,Mapped,'2150016224','2015091450 ',Sat,5/23/15,11:07:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CHAPEL HILL RD,CST SCOTT BLVD,Daylight,2,0,Probably Injury (Not Apparent)
3941,Mapped,'2150015520','2015092438 ',Mon,5/25/15,14:24:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUFF CREEK DR,CST GRINDSTONE PKWY,Daylight,3,0,Probably Injury (Not Apparent)
3942,Mapped,'2150015520','2015092438 ',Mon,5/25/15,14:24:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUFF CREEK DR,CST GRINDSTONE PKWY,Daylight,3,0,Evident Injury (Not Disabling)
3943,Mapped,'2150015520','2015092438 ',Mon,5/25/15,14:24:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUFF CREEK DR,CST GRINDSTONE PKWY,Daylight,3,0,Probably Injury (Not Apparent)
3944,Mapped,'2150020376','2015092554 ',Mon,5/25/15,18:53:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST OLD PLANK RD,CST TESSA WAY,Daylight,1,0,Evident Injury (Not Disabling)
3945,Mapped,'2150017904','2015093602 ',Wed,5/27/15,12:05:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST NORWICH DR,CRD ST CHARLES RD,Daylight,1,0,Evident Injury (Not Disabling)
3946,Mapped,'2150017228','2015093755 ',Wed,5/27/15,15:33:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BASS PRO DR,CST VANDIVER DR,Daylight,2,0,Probably Injury (Not Apparent)
3947,Mapped,'2150017228','2015093755 ',Wed,5/27/15,15:33:00,3,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BASS PRO DR,CST VANDIVER DR,Daylight,2,0,Evident Injury (Not Disabling)
3948,Mapped,'2150018297','2015094874 ',Fri,5/29/15,7:56:00,2,Pedalcyclist,Columbia PD,F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,CST MAGUIRE BLVD,CST LEMONE INDUSTRIAL BLVD,Daylight,1,0,Probably Injury (Not Apparent)
3949,Mapped,'2150016895','2015095375 ',Fri,5/29/15,21:56:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST ORCHARD LN,CST BALLENGER LN,Dark-Unlighted,1,0,Evident Injury (Not Disabling)
3950,Mapped,'3150013632','150324894 ',Sun,5/31/15,1:28:00,1,Driver Present,Missouri State Highway Patrol-Troop F,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST W WORELY ST,RT ZZ,Dark-Lighted,3,0,Disabling Injury
3951,Mapped,'3150013632','150324894 ',Sun,5/31/15,1:28:00,1,Passenger,Missouri State Highway Patrol-Troop F,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST W WORELY ST,RT ZZ,Dark-Lighted,3,0,Disabling Injury
3952,Mapped,'3150013632','150324894 ',Sun,5/31/15,1:28:00,1,Passenger,Missouri State Highway Patrol-Troop F,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST W WORELY ST,RT ZZ,Dark-Lighted,3,0,Disabling Injury
3953,Mapped,'2150016896','2015096310 ',Sun,5/31/15,16:15:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FAIRVIEW RD,CST BROADWAY,Daylight,1,0,Evident Injury (Not Disabling)
3954,Mapped,'2150015736','2015096802 ',Mon,6/1/15,14:35:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST COUNTRY CLUB DR,CST OLD HWY 63,Daylight,1,0,Probably Injury (Not Apparent)
3955,Mapped,'2150015203','2015097258 ',Tue,6/2/15,8:58:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FLANDERS CT,CST HANOVER BLVD,Daylight,1,0,Probably Injury (Not Apparent)
3956,Mapped,'2150019553','2015097582 ',Tue,6/2/15,17:35:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 163,IS 70,Daylight,1,0,Evident Injury (Not Disabling)
3957,Mapped,'2150016723','2015097587 ',Tue,6/2/15,17:44:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RT AC,US 63,Daylight,2,0,Evident Injury (Not Disabling)
3958,Mapped,'2150016723','2015097587 ',Tue,6/2/15,17:44:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RT AC,US 63,Daylight,2,0,Disabling Injury
3959,Mapped,'2150015526','2015097998 ',Wed,6/3/15,11:05:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BETHEL ST,CST GREEN MEADOWS RD,Daylight,1,0,Evident Injury (Not Disabling)
3960,Mapped,'2150015737','2015098058 ',Wed,6/3/15,12:56:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63,RT AC,Daylight,1,0,Probably Injury (Not Apparent)
3961,Mapped,'2150015740','2015098782 ',Thu,6/4/15,11:51:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FAIRVIEW RD,RT TT,Daylight,1,0,Probably Injury (Not Apparent)
3962,Mapped,'0150044037','20152652 ',Fri,6/5/15,11:45:00,1,Driver Present,Boone CO SD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST ONEAL RD,CST BLACKFOOT RD,Daylight,2,0,Probably Injury (Not Apparent)
3963,Mapped,'0150044037','20152652 ',Fri,6/5/15,11:45:00,1,Passenger,Boone CO SD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST ONEAL RD,CST BLACKFOOT RD,Daylight,2,0,Probably Injury (Not Apparent)
3964,Mapped,'2150017137','2015100016 ',Sat,6/6/15,1:46:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,CST PENN TERRACE,CST CLARK LN,Dark-Lighted,1,0,Probably Injury (Not Apparent)
3965,Mapped,'2150017138','2015100155 ',Sat,6/6/15,10:48:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST MEXICO GRAVEL RD,RT B,Daylight,1,0,Probably Injury (Not Apparent)
3966,Mapped,'2150019554','2015100912 ',Sun,6/7/15,19:03:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,ERM EAST IS 70 MILE 1250,IS 70,Daylight,1,0,Evident Injury (Not Disabling)
3967,Mapped,'2150019555','2015100929 ',Sun,6/7/15,19:53:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST NEBRASKA AVE,CST PROVIDENCE RD,Daylight,3,0,Evident Injury (Not Disabling)
3968,Mapped,'2150019555','2015100929 ',Sun,6/7/15,19:53:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST NEBRASKA AVE,CST PROVIDENCE RD,Daylight,3,0,Evident Injury (Not Disabling)
3969,Mapped,'2150019555','2015100929 ',Sun,6/7/15,19:53:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST NEBRASKA AVE,CST PROVIDENCE RD,Daylight,3,0,Evident Injury (Not Disabling)
3970,Mapped,'2150017905','2015101629 ',Mon,6/8/15,21:55:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CRD ST CHARLES RD,IS 70,Dark-Unlighted,1,0,Evident Injury (Not Disabling)
3971,Mapped,'2150015742','2015102048 ',Tue,6/9/15,14:18:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST AUSTIN AVE,MO 163,Daylight,1,0,Probably Injury (Not Apparent)
3972,Mapped,'2150015743','2015102491 ',Wed,6/10/15,7:33:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST DERBY RIDGE DR,CRD BROWN SCHOOL RD,Daylight,1,0,Evident Injury (Not Disabling)
3973,Mapped,'2150016724','2015103528 ',Thu,6/11/15,17:01:00,4,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FALLING LEAF RD,RT AC,Daylight,2,0,Probably Injury (Not Apparent)
3974,Mapped,'2150016724','2015103528 ',Thu,6/11/15,17:01:00,4,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FALLING LEAF RD,RT AC,Daylight,2,0,Probably Injury (Not Apparent)
3975,Mapped,'0150044657','201500018199 ',Thu,6/11/15,18:18:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT HOSPITAL DR,MO 763,Daylight,2,0,Probably Injury (Not Apparent)
3976,Mapped,'0150044657','201500018199 ',Thu,6/11/15,18:18:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT HOSPITAL DR,MO 763,Daylight,2,0,Evident Injury (Not Disabling)
3977,Mapped,'2150016230','2015103849 ',Fri,6/12/15,0:00:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST WEST BLVD,CST WORLEY ST,Dark-Unlighted,1,0,Evident Injury (Not Disabling)
3978,Mapped,'2150017026','2015104820 ',Sat,6/13/15,14:04:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WACO RD,RT B,Daylight,2,0,Disabling Injury
3979,Mapped,'2150017026','2015104820 ',Sat,6/13/15,14:04:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WACO RD,RT B,Daylight,2,0,Evident Injury (Not Disabling)
3980,Mapped,'2150017405','2015104848 ',Sat,6/13/15,15:12:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7724,US 63C,Daylight,1,0,Evident Injury (Not Disabling)
3981,Mapped,'2150018309','2015105352 ',Sun,6/14/15,11:25:00,2,Pedalcyclist,Columbia PD,F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,LP 70,CST GARTH AVE,Daylight,1,0,Evident Injury (Not Disabling)
3982,Mapped,'2150018725','2015105525 ',Sun,6/14/15,19:30:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CARTER LN,MO 163,Daylight,5,0,Probably Injury (Not Apparent)
3983,Mapped,'2150018725','2015105525 ',Sun,6/14/15,19:30:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CARTER LN,MO 163,Daylight,5,0,Probably Injury (Not Apparent)
3984,Mapped,'2150018725','2015105525 ',Sun,6/14/15,19:30:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CARTER LN,MO 163,Daylight,5,0,Probably Injury (Not Apparent)
3985,Mapped,'2150018725','2015105525 ',Sun,6/14/15,19:30:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CARTER LN,MO 163,Daylight,5,0,Probably Injury (Not Apparent)
3986,Mapped,'2150018725','2015105525 ',Sun,6/14/15,19:30:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CARTER LN,MO 163,Daylight,5,0,Evident Injury (Not Disabling)
3987,Mapped,'2150018130','2015105829 ',Mon,6/15/15,12:58:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST LOCUST ST,MO 163,Daylight,1,0,Evident Injury (Not Disabling)
3988,Mapped,'2150016725','2015105885 ',Mon,6/15/15,14:33:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,CST CONLEY RD,US 63,Daylight,1,0,Probably Injury (Not Apparent)
3989,Mapped,'2150023607','2015106163 ',Mon,6/15/15,23:33:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST MULBERRY RD,CST NELWOOD DR,Dark-Unlighted,1,0,Evident Injury (Not Disabling)
3990,Mapped,'2150023244','2015107206 ',Wed,6/17/15,16:11:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST EAST POINTE DR,MO 740,Daylight,1,0,Probably Injury (Not Apparent)
3991,Mapped,'2150018315','2015108125 ',Fri,6/19/15,0:47:00,5,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63C,IS 70,Dark-Lighted,6,0,Evident Injury (Not Disabling)
3992,Mapped,'2150018315','2015108125 ',Fri,6/19/15,0:47:00,5,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63C,IS 70,Dark-Lighted,6,0,Evident Injury (Not Disabling)
3993,Mapped,'2150018315','2015108125 ',Fri,6/19/15,0:47:00,5,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63C,IS 70,Dark-Lighted,6,0,Evident Injury (Not Disabling)
3994,Mapped,'2150018315','2015108125 ',Fri,6/19/15,0:47:00,5,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63C,IS 70,Dark-Lighted,6,0,Probably Injury (Not Apparent)
3995,Mapped,'2150018315','2015108125 ',Fri,6/19/15,0:47:00,5,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63C,IS 70,Dark-Lighted,6,0,Evident Injury (Not Disabling)
3996,Mapped,'2150018315','2015108125 ',Fri,6/19/15,0:47:00,5,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63C,IS 70,Dark-Lighted,6,0,Evident Injury (Not Disabling)
3997,Mapped,'2150016726','2015109124 ',Sat,6/20/15,12:03:00,3,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST KATY LN,CST FORUM BLVD,Daylight,2,0,Probably Injury (Not Apparent)
3998,Mapped,'2150016726','2015109124 ',Sat,6/20/15,12:03:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST KATY LN,CST FORUM BLVD,Daylight,2,0,Evident Injury (Not Disabling)
3999,Mapped,'2150018132','2015109541 ',Sat,6/20/15,23:58:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,CST WYATT LN,CST MEXICO GRAVEL RD,Dark-Lighted,1,0,Probably Injury (Not Apparent)
4000,Mapped,'2150018726','2015110174 ',Mon,6/22/15,10:49:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,IS 70,US 63,Daylight,1,0,Evident Injury (Not Disabling)
4001,Mapped,'2150018727','2015110756 ',Tue,6/23/15,7:41:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,IS 70,US 63C,Daylight,1,0,Evident Injury (Not Disabling)
4002,Mapped,'2150020218','2015111913 ',Wed,6/24/15,21:43:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT GRINDSTONE PLAZA,CST GRINDSTONE PKWY,Dark-Lighted,1,0,Probably Injury (Not Apparent)
4003,Mapped,'2150018318','2015112109 ',Thu,6/25/15,7:53:00,3,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST HILLCREST DR,CST OLD HWY 63,Daylight,1,0,Probably Injury (Not Apparent)
4004,Mapped,'2150018319','2015112889 ',Fri,6/26/15,11:24:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CRD BEARFIELD RD,RT AC,Daylight,1,0,Probably Injury (Not Apparent)
4005,Mapped,'2150020219','2015113608 ',Sat,6/27/15,10:03:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUE RIDGE RD,MO 763,Daylight,1,0,Probably Injury (Not Apparent)
4006,Mapped,'2150018729','2015115683 ',Tue,6/30/15,19:22:00,1,Pedestrian,Columbia PD,F,BOONE,COLUMBIA,Pedestrian,Personl Injury,CST WORLEY ST,CST CLINKSCALES RD,Daylight,1,0,Probably Injury (Not Apparent)
4007,Mapped,'2150020901','2015115978 ',Wed,7/1/15,8:37:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CRD LAKE OF THE WOODS RD,IS 70,Daylight,2,0,Evident Injury (Not Disabling)
4008,Mapped,'2150020901','2015115978 ',Wed,7/1/15,8:37:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CRD LAKE OF THE WOODS RD,IS 70,Daylight,2,0,Evident Injury (Not Disabling)
4009,Mapped,'2150019343','2015116101 ',Wed,7/1/15,11:55:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Parked Motor Vehicle,Personl Injury,MO 163,CST WILKES BLVD,Daylight,1,0,Probably Injury (Not Apparent)
4010,Mapped,'2150020378','2015116240 ',Wed,7/1/15,15:00:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUFF CREEK DR,CST GRINDSTONE PKWY,Daylight,2,0,Probably Injury (Not Apparent)
4011,Mapped,'2150020378','2015116240 ',Wed,7/1/15,15:00:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUFF CREEK DR,CST GRINDSTONE PKWY,Daylight,2,0,Probably Injury (Not Apparent)
4012,Mapped,'2150018441','2015117049 ',Thu,7/2/15,15:02:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST PARKADE BLVD,IS 70,Daylight,1,0,Probably Injury (Not Apparent)
4013,Mapped,'2150022063','2015117320 ',Thu,7/2/15,21:24:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST REMINGTON DR,CRD ST CHARLES RD,Dark-Unlighted,1,0,Probably Injury (Not Apparent)
4014,Mapped,'2150018730','2015117938 ',Fri,7/3/15,18:33:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WALNUT ST,CST COLLEGE AVE,Daylight,1,0,Evident Injury (Not Disabling)
4015,Mapped,'2150019344','2015119834 ',Mon,7/6/15,14:46:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 740,IS 70,Daylight,1,0,Probably Injury (Not Apparent)
4016,Mapped,'2150022064','2015120122 ',Mon,7/6/15,22:00:00,2,Pedalcyclist,Columbia PD,F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,CST 4TH AVE,CST GRAND AVE,Dark-Lighted,1,0,Evident Injury (Not Disabling)
4017,Mapped,'2150032130','2015120493 ',Tue,7/7/15,13:09:00,2,Pedalcyclist,Columbia PD,F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,MO 763,LP 70,Daylight,1,0,Evident Injury (Not Disabling)
4018,Mapped,'2150019345','2015120773 ',Tue,7/7/15,20:33:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST SOUTHAMPTON DR,CST PROVIDENCE RD,Dark-Lighted,1,0,Evident Injury (Not Disabling)
4019,Mapped,'2150020481','2015121022 ',Wed,7/8/15,9:05:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BIG BEAR BLVD,MO 763,Daylight,2,0,Evident Injury (Not Disabling)
4020,Mapped,'2150020481','2015121022 ',Wed,7/8/15,9:05:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BIG BEAR BLVD,MO 763,Daylight,2,0,Evident Injury (Not Disabling)
4021,Mapped,'2150022065','2015121248 ',Wed,7/8/15,16:11:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUE RIDGE RD,CRD OAKLAND GRAVEL RD,Daylight,1,0,Probably Injury (Not Apparent)
4022,Mapped,'2150018731','2015121289 ',Wed,7/8/15,17:04:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,MO 163,IS 70,Daylight,1,0,Evident Injury (Not Disabling)
4023,Mapped,'2150019834','2015122503 ',Fri,7/10/15,11:36:00,2,Pedalcyclist,Columbia PD,F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,RT B,CST HATHMAN PL,Daylight,1,0,Probably Injury (Not Apparent)
4024,Mapped,'2150023009','2015123714 ',Sun,7/12/15,1:31:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fell/Jumped from MV,Personl Injury,CST HINKSON AVE,CST COLLEGE AVE,Dark-Lighted,1,0,Disabling Injury
4025,Mapped,'2150020012','2015124680 ',Mon,7/13/15,17:09:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CRD OAKLAND GRAVEL RD,CST VANDIVER DR,Daylight,1,0,Probably Injury (Not Apparent)
