"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
17163080,FALSE,2019-06-21,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.43254792,-98.46574014,"N PALMETTO ST",1080,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","34",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2019
17164923,TRUE,2019-06-21,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.44063497,-98.49898231,"SAN PEDRO AVE",800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","54",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2019
17166293,TRUE,2019-06-22,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.42490497,-98.49305231,"E COMMERCE ST",111,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","25",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2019
17145382,TRUE,2019-06-24,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41625046,-98.64960061,"IH0410",1798,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","31",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2019
17147304,TRUE,2019-06-25,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42816497,-98.52692231,"S ZARZAMORA ST",100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2019
17154416,FALSE,2019-06-25,0,0,1,0,"N - NOT INJURED",0,0,1,29.39883395,-98.55699,"WEIR AVE",3244,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","51",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2019
17149295,TRUE,2019-06-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.49606496,-98.69182226,"LES HARRISON DR",6022,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","51",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2019
17151213,TRUE,2019-06-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39824431,-98.38761715,"US0087",5300,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","18",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2019
17162062,FALSE,2019-06-28,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.47910923,-98.65804465,"TIMBER PATH",8679,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","21",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2019
17166843,TRUE,2019-06-28,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41839497,-98.51440231,"GUADALUPE ST",1299,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","47",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2019
17155018,FALSE,2019-06-29,0,0,1,0,"N - NOT INJURED",0,0,1,29.37765394,-98.44236946,"DOLLARHIDE AVE",804,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"W - WHITE","1 - MALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","June",2019
17155184,TRUE,2019-06-29,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42925497,-98.48851231,"JEFFERSON ST",400,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2019
17155470,FALSE,2019-06-29,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.35173203,-98.44441506,"SL0013",2848,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2019
17166849,FALSE,2019-06-29,0,0,2,0,"N - NOT INJURED",0,0,0,29.43955497,-98.49416805,"W POPLAR ST",101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","36",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2019
17171265,FALSE,2019-07-08,1,0,0,0,"K - FATAL INJURY",0,0,1,29.38605498,-98.47568846,"CHICAGO BLVD",282,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","62",1,"H - HISPANIC","2 - FEMALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","July",2019
17176601,TRUE,2019-07-08,0,0,1,0,"N - NOT INJURED",0,0,1,29.47350171,-98.57911717,"SS0421",2036,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2019
17171404,FALSE,2019-07-09,0,5,2,0,"B - SUSPECTED MINOR INJURY",0,5,0,29.46642277,-98.64676969,"CULEBRA RD",8081,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","40",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17171404,FALSE,2019-07-09,0,5,2,0,"B - SUSPECTED MINOR INJURY",0,5,0,29.46642277,-98.64676969,"CULEBRA RD",8081,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","29",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17171404,FALSE,2019-07-09,0,5,2,0,"B - SUSPECTED MINOR INJURY",0,5,0,29.46642277,-98.64676969,"CULEBRA RD",8081,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","39",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17171404,FALSE,2019-07-09,0,5,2,0,"B - SUSPECTED MINOR INJURY",0,5,0,29.46642277,-98.64676969,"CULEBRA RD",8081,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","74",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17171404,FALSE,2019-07-09,0,5,2,0,"B - SUSPECTED MINOR INJURY",0,5,0,29.46642277,-98.64676969,"CULEBRA RD",8081,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","34",0,"A - ASIAN","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17182841,FALSE,2019-07-09,0,0,2,0,"N - NOT INJURED",0,0,0,29.37182498,-98.52038167,"W HARLAN AVE",932,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","47",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2019
17174099,TRUE,2019-07-10,0,0,2,0,"N - NOT INJURED",0,0,0,29.45286497,-98.50790231,"W WOODLAWN AVE",901,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","19",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","July",2019
17174759,FALSE,2019-07-10,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.55252222,-98.61495228,"BABCOCK RD",6500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","29",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17175018,TRUE,2019-07-11,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.56308495,-98.59351228,"DE ZAVALA RD",5540,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","23",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17177537,TRUE,2019-07-11,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.48705747,-98.66572727,"TEZEL RD",5560,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","19",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2019
17176630,FALSE,2019-07-12,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.62490005,-98.61075936,"CAMP BULLIS RD",6600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2019
17177091,FALSE,2019-07-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48331643,-98.5349423,"VANCE JACKSON RD",1093,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","62",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2019
17189089,TRUE,2019-07-12,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.40551498,-98.62917228,"WESTFIELD DR",7000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","30",0,"W - WHITE","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","July",2019
17180837,FALSE,2019-07-15,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.34003911,-98.51623231,"COMMERCIAL AVE",3585,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","46",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2019
17188126,TRUE,2019-07-15,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45011497,-98.57884229,"CULEBRA RD",3834,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","39",0,"99 - UNKNOWN","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17183942,FALSE,2019-07-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48472667,-98.66696568,"CULEBRA RD",9366,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2019
17186506,FALSE,2019-07-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.35654803,-98.50389609,"PLEASANTON RD",2305,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17193196,FALSE,2019-07-16,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.48856052,-98.52075091,"NEER AVE",3703,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","55",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2019
17188132,FALSE,2019-07-17,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.49605859,-98.70956299,"WESTWOOD LOOP",10801,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","33",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2019
17188340,FALSE,2019-07-17,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.4844255,-98.66632939,"CULEBRA RD",9295,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","31",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2019
17187842,TRUE,2019-07-19,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42583497,-98.48975231,"NAVARRO ST",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","64",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2019
17188404,TRUE,2019-07-19,0,0,2,0,"N - NOT INJURED",0,0,0,29.42507497,-98.46125232,"E HOUSTON ST",2198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","52",0,"B - BLACK","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2019
17189921,FALSE,2019-07-19,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.32860056,-98.46341293,"ESPADA RD",9325,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17194280,TRUE,2019-07-19,0,0,2,0,"N - NOT INJURED",0,0,0,29.46771496,-98.5506123,"ALEXANDER HAMILTON DR",601,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","16",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","July",2019
17189960,TRUE,2019-07-21,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41773498,-98.62544228,"MARBACH RD",6900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","35",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17191856,TRUE,2019-07-21,0,0,3,1,"C - POSSIBLE INJURY",0,1,0,29.42861497,-98.48851231,"JEFFERSON ST",300,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2019
17193186,TRUE,2019-07-21,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,2,29.42646497,-98.48974231,"NAVARRO ST",600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","59",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17193483,FALSE,2019-07-22,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46154921,-98.46648684,"SL0368",3804,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","72",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2019
17193459,TRUE,2019-07-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42643497,-98.49450231,"N FLORES ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17199291,FALSE,2019-07-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.55371263,-98.56934183,"HUEBNER RD",12023,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","88",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17198685,FALSE,2019-07-24,0,1,0,1,"B - SUSPECTED MINOR INJURY",0,2,0,29.42980887,-98.4824945,"E AVENUE",607,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","28",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17198230,FALSE,2019-07-25,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.51030255,-98.37970236,"FM1976",5530,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","6",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","July",2019
17198230,FALSE,2019-07-25,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.51030255,-98.37970236,"FM1976",5530,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2019
17199962,TRUE,2019-07-25,0,0,3,0,"N - NOT INJURED",0,0,0,29.48637496,-98.42929233,"CORINNE DR",198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","25",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","July",2019
17203618,TRUE,2019-07-26,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.37504497,-98.53415074,"SL0353",4098,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","73",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2019
17205639,TRUE,2019-07-27,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42081497,-98.52328231,"TORREON ST",999,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","7",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2019
17203498,FALSE,2019-07-29,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48083507,-98.60444667,"IH0410",5788,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","35",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2019
17206287,FALSE,2019-07-29,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.56100401,-98.50911729,"VISTA DEL NORTE",12991,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","23",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2019
17209776,TRUE,2019-07-31,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42585497,-98.51372231,"BUENA VISTA ST",1407,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","62",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2019
17237546,FALSE,2019-08-10,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.37663998,-98.50427231,"PLEASANTON RD",801,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","39",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2019
17244776,FALSE,2019-08-11,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.49159539,-98.3576824,"GIBBS SPRAWL RD",6701,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","44",0,"B - BLACK","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2019
17237127,TRUE,2019-08-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38410498,-98.46124232,"S NEW BRAUNFELS AVE",3498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","68",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2019
17237215,TRUE,2019-08-13,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44971497,-98.5266423,"CINCINNATI AVE",1001,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2019
17273022,FALSE,2019-08-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.50617163,-98.59255456,"ROWLEY RD",5405,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","40",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2019
17237192,FALSE,2019-08-17,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.37751437,-98.45286253,"WAUGH ST",227,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","5",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2019
17237746,FALSE,2019-08-17,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.52608742,-98.57503089,"SL0345",8992,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","69",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2019
17242772,TRUE,2019-08-17,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.57095495,-98.63809227,"HUNTSMAN RD",13398,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","40",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2019
17238080,TRUE,2019-08-18,0,0,3,1,"C - POSSIBLE INJURY",0,1,0,29.47071497,-98.62383228,"WURZBACH RD",3498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","58",0,"B - BLACK","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","August",2019
17253139,FALSE,2019-08-18,0,1,1,0,"A - SUSPECTED SERIOUS INJURY",1,2,0,29.3828975,-98.52761251,"ELLANA CLAIRE CT",90,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2019
17253139,FALSE,2019-08-18,0,1,1,0,"A - SUSPECTED SERIOUS INJURY",1,2,0,29.3828975,-98.52761251,"ELLANA CLAIRE CT",90,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","54",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2019
17262549,FALSE,2019-08-18,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42885377,-98.53472546,"W COMMERCE ST",3402,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","65",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2019
17242887,TRUE,2019-08-20,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42967497,-98.48434232,"N ALAMO ST",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","54",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2019
17244415,FALSE,2019-08-20,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.3667043,-98.60072443,"WHITEWOOD DR",251,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","66",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2019
17246273,FALSE,2019-08-21,0,0,0,1,"C - POSSIBLE INJURY",0,1,2,29.43037166,-98.48523256,"BROADWAY ST",495,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","47",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2019
