X,Y,ReportType,PrmaryCollsionType,CaseNumber,UnitsInvolved,Location,OnHighway,CrossStreet,FeetFromIntersection,DirectionFromIntersection,CollisionDate,ReportedDate,ReportedYear,ReportedMonth,ReportedMonthName,ReportedWeek,ReportedDayofWeekNum,ReportedDayofMonth,ReportedDayofWeek,ReportedHour,HitAndRunStatus,LightingCondition,WeatherCondition,Severity,NumKilled,NumSeriouslyInjured,NumInjuredOrKilled,Lat,Lon,DUI,AlcoholDrugSuspected,BicyclesInvolved,PedestriansInvolved,RoadDescription,Crash_Time,ESRI_OID
-105.260777,40.014527,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710989,2,2600  ARAPAHOE AVE      ,ARAPAHOE,STATE HWY,     ,  ,2017/08/25 17:02:00+00,2017/08/25 18:54:00+00,2017,8,August,18,6,25,Friday,18,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014527,-105.260777,1,1,0,0,AT INTERSECTION,1702,7084
-105.26462,40.014613,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710991,2,23RD ST/ARAPAHOE AVE,23RD ST,STATE HWY,     ,  ,2017/08/26 00:00:00+00,2017/08/26 00:00:00+00,2017,8,August,0,7,26,Saturday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014613,-105.26462,0,0,0,0,NON-INTERSECTION,1741,7085
-105.263356,40.022398,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711509,2,FOLSOM ST/SPRUCE ST,FOLSOM,,     ,  ,2017/09/02 00:00:00+00,2017/09/02 15:36:00+00,2017,9,September,15,7,2,Saturday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.022398,-105.263356,0,0,0,0,AT INTERSECTION,1537,7086
-105.258272,40.017365,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711496,2,CANYON BLVD/28TH ST,28TH,CITY ST/CNTY RD,5,N ,2017/09/02 00:00:00+00,2017/09/02 11:11:00+00,2017,9,September,11,7,2,Saturday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.017365,-105.258272,0,0,0,0,AT INTERSECTION,1112,7087
-105.275725,40.017676,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711498,2,15TH ST/WALNUT ST,WALNUT ST,CITY ST/CNTY RD,65,W ,2017/09/02 00:00:00+00,2017/09/02 11:14:00+00,2017,9,September,11,7,2,Saturday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.017676,-105.275725,0,0,0,0,INTERSECTION RELATED,1114,7088
-105.258482,40.016697,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711576,2,1675  28TH ST      ,1675 28TH ST,STATE HWY,     ,  ,2017/09/03 00:00:00+00,2017/09/05 00:00:00+00,2017,9,September,0,3,5,Tuesday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.016697,-105.258482,0,0,0,0,NON-INTERSECTION,1915,7089
-105.245832,39.980933,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711655,2,S BROADWAY/DARLEY AVE,S BROADWAY,STATE HWY,20,S ,2017/09/05 00:00:00+00,2017/09/05 09:01:00+00,2017,9,September,9,3,5,Tuesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.980933,-105.245832,0,0,0,0,INTERSECTION RELATED,901,7090
-105.281985,40.007299,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711302,3,COLLEGE AVE/9TH ST,9TH STREET,CITY ST/CNTY RD,50,S ,2017/08/30 13:25:00+00,2017/08/30 13:24:00+00,2017,8,August,13,4,30,Wednesday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.007299,-105.281985,0,0,0,0,NON-INTERSECTION,1325,7091
-105.245832,39.980933,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711347,3,S BROADWAY/DARLEY AVE,BROADWAY,STATE HWY,347,S ,2017/08/31 00:00:00+00,2017/08/31 11:19:00+00,2017,8,August,11,5,31,Thursday,11,Motorway Collision,Daylight,NONE,Non-Incapacitating Injury,0,0,1,39.980933,-105.245832,0,0,0,0,NON-INTERSECTION,1119,7092
-105.258524,40.008127,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711358,2,28TH ST/COLORADO AVE,28TH STREET,STATE HWY,     ,S ,2017/08/31 00:00:00+00,2017/08/31 15:52:00+00,2017,8,August,15,5,31,Thursday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.008127,-105.258524,0,0,0,0,INTERSECTION RELATED,1553,7093
-105.263012,40.017354,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711360,2,FOLSOM ST/CANYON BLVD,FOLSOM,CITY ST/CNTY RD,15,N ,2017/08/31 17:47:00+00,2017/08/31 17:45:00+00,2017,8,August,17,5,31,Thursday,17,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.017354,-105.263012,0,0,0,0,AT INTERSECTION,1747,7094
-105.232572,40.000025,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711361,3,FOOTHILLS PKWY/BASELINE RD,FOOTHILLS PKY,STATE HWY,1110,N ,2017/08/31 00:00:00+00,2017/08/31 17:43:00+00,2017,8,August,17,5,31,Thursday,17,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000025,-105.232572,0,0,0,0,NON-INTERSECTION,1744,7095
-105.282083,40.040944,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711413,2,LINDEN AVE/BROADWAY,BROADWAY,CITY ST/CNTY RD,114,N ,2017/09/01 08:03:00+00,2017/09/01 10:08:00+00,2017,9,September,10,6,1,Friday,10,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.040944,-105.282083,1,1,0,0,INTERSECTION RELATED,802,7096
-105.225069,40.027648,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711433,2,55TH ST/PEARL PKWY,55TH STREET,CITY ST/CNTY RD,     ,  ,2017/09/01 00:00:00+00,2017/09/01 13:34:00+00,2017,9,September,13,6,1,Friday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.027648,-105.225069,0,0,0,0,AT INTERSECTION,1335,7097
-105.263033,40.014644,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711434,2,ARAPAHOE AVE/FOLSOM ST,ARAPAHOE AVE,CITY ST/CNTY RD,75,W ,2017/09/01 00:00:00+00,2017/09/01 13:46:00+00,2017,9,September,13,6,1,Friday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014644,-105.263033,0,0,0,0,INTERSECTION RELATED,1347,7098
-105.283601,40.016063,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711435,2,9TH ST/WALNUT ST,CANYON BLVD,CITY ST/CNTY RD,25,W ,2017/09/01 00:00:00+00,2017/09/01 00:00:00+00,2017,9,September,0,6,1,Friday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.016063,-105.283601,0,0,0,0,INTERSECTION RELATED,1358,7099
-105.276953,40.010476,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711418,2,BROADWAY/UNIVERSITY AVE,BROADWAY,STATE HWY,     ,  ,2017/09/01 09:35:00+00,2017/09/01 09:34:00+00,2017,9,September,9,6,1,Friday,9,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.010476,-105.276953,0,0,0,0,AT INTERSECTION,935,7100
-105.258322,40.020492,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711440,2,WALNUT ST/28TH ST,28TH ST,STATE HWY,50,N ,2017/09/01 00:00:00+00,2017/09/01 15:36:00+00,2017,9,September,15,6,1,Friday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.020492,-105.258322,0,0,0,0,NON-INTERSECTION,1536,7101
-105.269017,40.014601,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711459,2,20TH ST/ARAPAHOE AVE,ARAPAHOE,CITY ST/CNTY RD,78,E ,2017/09/01 00:00:00+00,2017/09/01 22:37:00+00,2017,9,September,22,6,1,Friday,22,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.014601,-105.269017,0,0,0,0,NON-INTERSECTION,2245,7102
-105.260145,40.051015,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711494,2,28TH ST/JAY RD,28TH ST,STATE HWY,     ,  ,2017/09/02 10:46:00+00,2017/09/02 10:45:00+00,2017,9,September,10,7,2,Saturday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.051015,-105.260145,0,0,0,0,AT INTERSECTION,1046,7103
-105.269561,40.00444,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711235,2,18TH ST/BROADWAY,BROADWAY,STATE HWY,65,S ,,2017/08/29 12:39:00+00,2017,8,August,12,3,29,Tuesday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.00444,-105.269561,0,0,0,0,NON-INTERSECTION,1240,7104
-105.244714,40.022961,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711193,2,PEARL PKWY/FOOTHILLS PKWY,PEARL PKWY,CITY ST/CNTY RD,290,W ,2017/08/28 00:00:00+00,2017/08/28 15:48:00+00,2017,8,August,15,2,28,Monday,15,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.022961,-105.244714,0,0,0,0,PARKING LOT,1549,7105
-105.258282,40.014544,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711197,2,28TH ST/ARAPAHOE AVE,28TH ST,STATE HWY,53,N ,2017/08/28 00:00:00+00,2017/08/28 16:53:00+00,2017,8,August,16,2,28,Monday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014544,-105.258282,0,0,0,0,AT INTERSECTION,1653,7106
-105.253729,40.032823,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711184,2,30TH ST/GLENWOOD DR,30TH ST,CITY ST/CNTY RD,60,S ,2017/08/28 00:00:00+00,2017/08/28 14:37:00+00,2017,8,August,14,2,28,Monday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.032823,-105.253729,0,0,0,0,INTERSECTION RELATED,1437,7107
-105.260199,40.000482,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711189,2,BASELINE RD/27TH WAY,BASELINE RD,STATE HWY,100,W ,2017/08/28 00:00:00+00,2017/08/28 15:27:00+00,2017,8,August,15,2,28,Monday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000482,-105.260199,0,0,0,0,NON-INTERSECTION,1527,7108
-105.281338,40.021778,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711245,3,BROADWAY/MAXWELL AVE,BROADWAY,CITY ST/CNTY RD,30,S ,,2017/08/29 14:29:00+00,2017,8,August,14,3,29,Tuesday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.021778,-105.281338,0,0,0,0,INTERSECTION RELATED,1430,7109
-105.245654,40.038211,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711159,2,FOOTHILLS PKWY OFF RAMP/DIAGONAL HWY,FOOTHILLS PKY OFF RAMP,STATE HWY,     ,  ,2017/08/28 00:00:00+00,2017/08/28 09:06:00+00,2017,8,August,9,2,28,Monday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.038211,-105.245654,0,0,0,0,AT INTERSECTION,900,7110
-105.237671,39.985731,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711249,2,TABLE MESA DR/MOORHEAD AVE,MOORHEAD AVE,CITY ST/CNTY RD,47,N ,2017/08/29 00:00:00+00,2017/08/29 15:34:00+00,2017,8,August,15,3,29,Tuesday,15,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,39.985731,-105.237671,0,0,0,0,INTERSECTION RELATED,1535,7111
-105.253043,40.000084,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711319,2,BASELINE RD/30TH ST,BASELINE RD,CITY ST/CNTY RD,62,E ,2017/08/30 00:00:00+00,2017/08/30 21:12:00+00,2017,8,August,21,4,30,Wednesday,21,Motorway Collision,Dark - Lighted,NONE,Non-Incapacitating Injury,0,0,1,40.000084,-105.253043,0,0,0,0,INTERSECTION RELATED,2112,7112
-105.258492,40.017345,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711322,2,28TH ST/CANYON BLVD,CANYON BLVD,CITY ST/CNTY RD,     ,  ,2017/08/30 00:00:00+00,2017/08/31 23:14:00+00,2017,8,August,23,5,31,Thursday,23,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.017345,-105.258492,0,0,0,0,AT INTERSECTION,2314,7113
-105.281912,40.001835,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711333,2,800   9TH ST BLK    ,9TH ST,CITY ST/CNTY RD,96,N ,2017/08/31 05:50:00+00,2017/08/31 05:50:00+00,2017,8,August,5,5,31,Thursday,5,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.001835,-105.281912,1,1,0,0,NON-INTERSECTION,600,7114
-105.258282,40.014544,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711336,2,28TH ST/ARAPAHOE AVE,ARAPAHOE AVENUE,STATE HWY,     ,  ,2017/08/31 06:53:00+00,2017/08/31 06:53:00+00,2017,8,August,6,5,31,Thursday,6,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014544,-105.258282,0,0,0,0,INTERSECTION RELATED,653,7115
-105.23231,39.985598,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711284,2,US HIGHWAY 36/FOOTHILLS PKWY,US HWY 36,STATE HWY,336,E ,2017/08/30 00:00:00+00,2017/08/30 09:02:00+00,2017,8,August,9,4,30,Wednesday,9,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,39.985598,-105.23231,0,0,0,0,NON-INTERSECTION,903,7116
-105.24066,40.014698,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711290,4,FOOTHILLS PKWY/ARAPAHOE AVE,FOOTHILLS PKWY,STATE HWY,1766,N ,2017/08/30 00:00:00+00,2017/08/30 10:18:00+00,2017,8,August,10,4,30,Wednesday,10,Motorway Collision,Daylight,NONE,Non-Incapacitating Injury,0,0,1,40.014698,-105.24066,0,0,0,0,NON-INTERSECTION,1018,7117
-105.232572,40.000025,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714364,3,FOOTHILLS PKWY/BASELINE RD,FOOTHILLS PKWY,STATE HWY,1010,N ,2017/10/31 00:00:00+00,2017/10/31 09:10:00+00,2017,10,October,9,3,31,Tuesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000025,-105.232572,0,0,0,0,NON-INTERSECTION,912,7118
-105.256293,40.019519,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714336,2,1855  29TH ST      ,1855 29TH ST,,     ,  ,2017/10/30 00:00:00+00,2017/10/30 13:50:00+00,2017,10,October,13,2,30,Monday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.019519,-105.256293,0,0,0,0,PARKING LOT,1350,7119
-105.267727,40.000437,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714337,2,720   20TH ST      ,,CITY ST/CNTY RD,     ,  ,2017/10/30 00:00:00+00,2017/10/30 14:45:00+00,2017,10,October,14,2,30,Monday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000437,-105.267727,0,0,0,0,PARKING LOT,1525,7120
-105.258468,40.032817,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714371,2,28TH ST/GLENWOOD DR,GLENWOOD DR,CITY ST/CNTY RD,205,E ,2017/10/31 00:00:00+00,2017/10/31 12:07:00+00,2017,10,October,12,3,31,Tuesday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.032817,-105.258468,0,0,0,0,NON-INTERSECTION,1207,7121
-105.253634,40.014706,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714381,3,30TH ST/ARAPAHOE AVE,30TH ST,CITY ST/CNTY RD,120,S ,2017/10/31 00:00:00+00,2017/10/31 16:08:00+00,2017,10,October,16,3,31,Tuesday,16,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.014706,-105.253634,0,0,0,0,INTERSECTION RELATED,1608,7122
-105.278699,40.007292,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714399,4,11TH ST/COLLEGE AVE,12TH ST,CITY ST/CNTY RD,50,N ,2017/10/31 00:00:00+00,2017/10/31 23:21:00+00,2017,10,October,23,3,31,Tuesday,23,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.007292,-105.278699,1,1,0,0,NON-INTERSECTION,16,7123
-105.259159,39.99378,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714418,2,S BROADWAY/RAYLEIGH RD,S BRODWAY,CITY ST/CNTY RD,     ,  ,2017/11/01 00:00:00+00,2017/11/01 11:17:00+00,2017,11,November,11,4,1,Wednesday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.99378,-105.259159,0,0,0,0,AT INTERSECTION,1117,7124
-105.244901,40.029254,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714430,2,VALMONT RD/FOOTHILLS PKWY,FOOTHILLS PKWY,STATE HWY,     ,  ,2017/11/01 00:00:00+00,2017/11/01 14:58:00+00,2017,11,November,14,4,1,Wednesday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.029254,-105.244901,0,0,0,0,AT INTERSECTION,1500,7125
-105.260777,40.014527,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714442,2,2600  ARAPAHOE AVE      ,ARAPAHOE AVENUE,CITY ST/CNTY RD,     ,  ,2017/11/01 00:00:00+00,2017/11/02 00:00:00+00,2017,11,November,0,5,2,Thursday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014527,-105.260777,0,0,0,0,AT INTERSECTION,1800,7126
-105.253425,40.00742,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714452,3,30TH ST/COLORADO AVE,30TH ST,CITY ST/CNTY RD,97,N ,2017/11/01 00:00:00+00,2017/11/01 20:53:00+00,2017,11,November,20,4,1,Wednesday,20,Motorway Collision,Dark - Unlighted,NONE,Property Damage Only,0,0,0,40.00742,-105.253425,0,0,0,0,INTERSECTION RELATED,2120,7127
-105.256558,40.000164,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714461,2,2850  BASELINE RD      ,28TH STREET,STATE HWY,     ,  ,2017/11/02 00:00:00+00,2017/11/02 08:34:00+00,2017,11,November,8,5,2,Thursday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000164,-105.256558,0,0,0,0,AT INTERSECTION,835,7128
-105.263563,40.000114,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714466,2,BASELINE RD/BROADWAY,BROADWAY,STATE HWY,30,S ,2017/11/02 00:00:00+00,2017/11/02 13:03:00+00,2017,11,November,13,5,2,Thursday,13,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.000114,-105.263563,0,0,0,0,INTERSECTION RELATED,1300,7129
-105.258456,40.036493,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714470,2,IRIS AVE/28TH ST,DIAGONAL HWY,STATE HWY,120,E ,2017/11/02 00:00:00+00,2017/11/02 14:10:00+00,2017,11,November,14,5,2,Thursday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.036493,-105.258456,0,0,0,0,INTERSECTION RELATED,1405,7130
-105.269017,40.014601,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714472,2,20TH ST/ARAPAHOE AVE,ARAPAHOE AVE,CITY ST/CNTY RD,12,E ,2017/11/02 00:00:00+00,2017/11/02 15:57:00+00,2017,11,November,15,5,2,Thursday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014601,-105.269017,0,0,0,0,INTERSECTION RELATED,1558,7131
-105.232067,39.986813,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1714494,2,TABLE MESA DR/FOOTHILLS PKWY,FOOTHILLS PKWY,STATE HWY,     ,  ,2017/11/03 00:00:00+00,2017/11/03 08:01:00+00,2017,11,November,8,6,3,Friday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.986813,-105.232067,0,0,0,0,AT INTERSECTION,800,7132
-105.258394,40.000381,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1709989,2,28TH ST/BASELINE RD,BASELINE,CITY ST/CNTY RD,     ,S ,,2017/08/08 08:24:00+00,2017,8,August,8,3,8,Tuesday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000381,-105.258394,0,0,0,0,AT INTERSECTION,824,7133
-105.261628,40.014585,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710005,2,2525  ARAPAHOE AVE      ,PRIVATE PROPERTY,,     ,  ,2017/08/08 00:00:00+00,2017/08/08 12:54:00+00,2017,8,August,12,3,8,Tuesday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014585,-105.261628,0,0,0,0,AT INTERSECTION,1255,7134
-105.250075,40.014633,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710605,2,33RD ST/ARAPAHOE AVE,ARAPAHOE AVE,CITY ST/CNTY RD,     ,  ,2017/08/19 19:37:59+00,2017/08/19 19:38:00+00,2017,8,August,19,7,19,Saturday,19,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.014633,-105.250075,0,0,0,0,AT INTERSECTION,1937,7135
-105.258282,40.014544,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710643,2,28TH ST/ARAPAHOE AVE,28TH ST,STATE HWY,625,S ,2017/08/20 00:00:00+00,2017/08/20 14:32:00+00,2017,8,August,14,1,20,Sunday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014544,-105.258282,0,0,0,0,NON-INTERSECTION,1433,7136
-105.231998,39.986966,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710728,3,FOOTHILLS PKWY/TABLE MESA DR,FOOTHILLS PKY OFF RAMP,STATE HWY,     ,  ,2017/08/22 00:00:00+00,2017/08/22 11:21:00+00,2017,8,August,11,3,22,Tuesday,11,Motorway Collision,Daylight,NONE,Non-Incapacitating Injury,0,0,1,39.986966,-105.231998,0,0,0,0,AT INTERSECTION,1123,7137
-105.283214,40.014969,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710841,2,CANYON BLVD/9TH ST,CANYON BOULEVARD,STATE HWY,300,E ,2017/08/24 00:00:00+00,2017/08/24 07:33:00+00,2017,8,August,7,5,24,Thursday,7,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014969,-105.283214,0,0,0,0,NON-INTERSECTION,733,7138
-105.240794,40.014536,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710759,3,FOOTHILLS PKWY/ARAPAHOE AVE,FOOTHILLS HWY,STATE HWY,500,S ,2017/08/22 00:00:00+00,2017/08/22 18:23:00+00,2017,8,August,18,3,22,Tuesday,18,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014536,-105.240794,0,0,0,0,NON-INTERSECTION,1824,7139
-105.225448,40.014598,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710805,2,55TH ST/ARAPAHOE AVE,55TH ST,CITY ST/CNTY RD,70,N ,2017/08/23 16:22:00+00,2017/08/23 15:22:00+00,2017,8,August,15,4,23,Wednesday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014598,-105.225448,0,0,0,0,INTERSECTION RELATED,1522,7140
-105.231998,39.986966,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710733,2,FOOTHILLS PKWY/TABLE MESA DR,TABLE MESA DRIVE,CITY ST/CNTY RD,310,W ,2017/08/22 00:00:00+00,2017/08/22 12:03:00+00,2017,8,August,12,3,22,Tuesday,12,Motorway Collision,Daylight,NONE,Non-Incapacitating Injury,0,0,1,39.986966,-105.231998,0,0,1,0,NON-INTERSECTION,1158,7141
-105.270584,40.004925,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710747,3,17TH ST/BROADWAY,BROADWAY,STATE HWY,70,N ,2017/08/22 00:00:00+00,2017/08/22 00:00:00+00,2017,8,August,0,3,22,Tuesday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.004925,-105.270584,0,0,0,0,INTERSECTION RELATED,1510,7142
-105.263158,40.021342,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710787,2,FOLSOM ST/PEARL ST,FOLSOM ST,CITY ST/CNTY RD,40,N ,2017/08/23 00:00:00+00,2017/08/23 12:21:00+00,2017,8,August,12,4,23,Wednesday,12,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.021342,-105.263158,0,0,0,0,INTERSECTION RELATED,1221,7143
-105.246923,39.982262,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710793,2,S BROADWAY/HANOVER AVE,BROADWAY,STATE HWY,     ,  ,2017/08/23 00:00:00+00,2017/08/23 12:45:00+00,2017,8,August,12,4,23,Wednesday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.982262,-105.246923,0,0,0,0,AT INTERSECTION,1145,7144
-105.254621,40.000092,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1710801,3,BASELINE RD/CANYON CREEK RD,BASELINE RD,STATE HWY,     ,  ,2017/08/23 00:00:00+00,2017/08/27 00:00:00+00,2017,8,August,0,1,27,Sunday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000092,-105.254621,0,0,0,0,AT INTERSECTION,1446,7145
-105.258348,40.025516,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711154,2,28TH ST/MAPLETON AVE,28TH ST,STATE HWY,220,N ,,2017/08/28 07:14:00+00,2017,8,August,7,2,28,Monday,7,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.025516,-105.258348,0,0,0,0,NON-INTERSECTION,705,7146
-105.263065,40.014614,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711068,3,FOLSOM ST/ARAPAHOE AVE,ARAPAHOE,CITY ST/CNTY RD,50,W ,,2017/08/26 16:48:00+00,2017,8,August,16,7,26,Saturday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014614,-105.263065,0,0,0,0,NON-INTERSECTION,1647,7147
-105.258456,40.036493,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711133,2,IRIS AVE/28TH ST,DIAGONAL HWY,STATE HWY,     ,  ,,2017/08/27 12:43:00+00,2017,8,August,12,1,27,Sunday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.036493,-105.258456,0,0,0,0,AT INTERSECTION,1244,7148
-105.275622,40.016649,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1711136,2,1480  CANYON BLVD      ,,,     ,  ,2017/08/27 00:00:00+00,2017/08/27 14:56:00+00,2017,8,August,14,1,27,Sunday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.016649,-105.275622,0,0,0,0,PARKING LOT,1456,7149
-105.261082,39.996607,Police Collision Report,COLLISION W/ MV - FRONT TO REAR,1709796,2,27TH WAY/BROADWAY,BROADWAY,STATE HWY,     ,  ,,2017/08/03 13:07:00+00,2017,8,August,13,5,3,Thursday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.996607,-105.261082,0,0,0,0,AT INTERSECTION,1307,7150
